1494.55,1506.41,1516.93,1483.03
1489.7,1493.75,1504.9,1487.89
1486.85,1491.2,1499.6,1473.5
1497.0,1486.3,1501.6,1486.3
1493.6,1498.3,1501.51,1488.4
1513.55,1495.5,1517.55,1488.95
1517.2,1512.6,1518.01,1504.05
1526.4,1518.7,1529.45,1515.0
1525.95,1527.69,1534.1,1523.06
1519.05,1524.26,1531.7,1515.39
1536.65,1523.59,1540.1,1520.0
1538.45,1537.24,1540.0,1534.39
1535.35,1539.95,1542.5,1534.26
1540.7,1535.15,1550.64,1529.55
1533.9,1542.49,1546.16,1521.6
1542.5,1535.74,1547.46,1525.89
1544.0,1544.59,1555.3,1542.2
1544.25,1543.55,1550.5,1536.7
1537.55,1545.75,1548.09,1532.76
1544.35,1538.8,1551.3,1534.9
1531.9,1545.6,1546.99,1527.74
1515.23,1530.5,1533.06,1511.61
1524.1,1516.73,1527.8,1513.95
1530.7,1523.75,1534.25,1514.36
1528.85,1530.09,1532.8,1522.4
1539.5,1528.85,1542.15,1522.5
1540.45,1538.9,1546.4,1533.24
1546.2,1540.45,1548.4,1538.55
1547.8,1548.45,1559.75,1543.1
1520.85,1549.29,1550.85,1514.7
1502.15,1522.7,1527.41,1500.41
1497.0,1500.5,1507.29,1492.3
1501.0,1496.7,1506.56,1496.0
1512.05,1501.8,1513.19,1500.5
1500.1,1512.05,1514.21,1498.7
1486.5,1502.84,1504.19,1480.01
1495.95,1486.5,1497.06,1485.91
1516.3,1496.05,1517.09,1493.0
1529.5,1517.64,1535.45,1511.89
1532.55,1530.1,1536.2,1524.81
1544.25,1533.85,1547.3,1526.2
1554.1,1544.05,1557.09,1541.9
1567.2,1555.6,1574.96,1542.3
1582.25,1566.95,1587.96,1564.35
1587.25,1582.25,1594.66,1579.3
1594.1,1588.75,1595.65,1577.81
1605.4,1595.45,1609.01,1593.59
1588.35,1605.3,1610.01,1582.59
1602.1,1589.85,1603.69,1583.0
1589.9,1598.58,1606.16,1586.59
1599.25,1592.98,1609.01,1585.36
1614.55,1599.28,1622.99,1599.28
1619.3,1614.55,1620.49,1608.29
1613.5,1618.49,1628.5,1608.96
1616.85,1613.5,1620.1,1603.4
1626.64,1616.05,1632.8,1610.64
1620.1,1628.14,1633.66,1609.69
1659.75,1620.32,1661.05,1616.29
1661.2,1659.75,1673.15,1652.0
1648.4,1661.2,1682.17,1640.09
1665.0,1648.4,1670.1,1642.4
1717.35,1662.75,1720.49,1662.67
1743.9,1717.35,1778.79,1714.75
1795.0,1743.9,1797.36,1740.0
1767.9,1796.5,1815.79,1734.1
1746.6,1763.96,1768.3,1723.55
1765.5,1746.25,1766.44,1728.01
1786.3,1766.3,1788.2,1761.99
1788.65,1786.75,1794.9,1779.39
1824.35,1789.64,1829.0,1784.34
1852.45,1824.35,1877.5,1821.35
1898.1,1859.89,1901.19,1858.2
1830.15,1897.84,1911.96,1823.5
1751.05,1830.05,1854.11,1749.89
1771.6,1750.35,1774.9,1703.45
1828.55,1772.64,1829.15,1757.24
1788.45,1837.84,1839.24,1776.64
1835.3,1787.96,1840.26,1784.05
1823.8,1835.39,1839.7,1812.89
1825.05,1823.09,1830.6,1814.65
1884.2,1824.84,1884.9,1824.0
1900.49,1877.99,1904.2,1875.3
1873.72,1903.4,1921.11,1860.91
